Date,Open,High,Low,Close,Adj Close,Volume
2002-08-20,6800.000000,6940.000000,6770.000000,6920.000000,5295.648926,42485000
2002-08-21,6920.000000,7000.000000,6850.000000,7000.000000,5356.871582,40045000
2002-08-22,7040.000000,7060.000000,6930.000000,6950.000000,5318.608398,39610000
2002-08-23,6950.000000,6950.000000,6950.000000,6950.000000,5318.608398,0
2002-08-26,6840.000000,6840.000000,6770.000000,6810.000000,5211.471191,31810000
2002-08-27,6810.000000,6830.000000,6660.000000,6660.000000,5096.679688,33835000
2002-08-28,6500.000000,6660.000000,6500.000000,6560.000000,5020.152344,29830000
2002-08-29,6720.000000,6720.000000,6480.000000,6560.000000,5020.152344,28695000
2002-08-30,6520.000000,6640.000000,6480.000000,6620.000000,5066.069336,31530000
2002-09-02,6590.000000,6800.000000,6570.000000,6800.000000,5203.816895,28810000
2002-09-03,6820.000000,6840.000000,6650.000000,6670.000000,5104.333984,22945000
2002-09-04,6520.000000,6560.000000,6430.000000,6480.000000,4958.932129,33640000
2002-09-05,6560.000000,6570.000000,6420.000000,6420.000000,4913.016602,17770000
2002-09-06,6370.000000,6490.000000,6360.000000,6440.000000,4928.323242,27970000
2002-09-09,6530.000000,6570.000000,6430.000000,6470.000000,4951.279785,22015000
2002-09-10,6490.000000,6600.000000,6480.000000,6600.000000,5050.763672,17320000
2002-09-11,6670.000000,6790.000000,6620.000000,6730.000000,5150.249023,26610000
2002-09-12,6770.000000,6860.000000,6710.000000,6860.000000,5249.732422,32885000
2002-09-13,6730.000000,6740.000000,6630.000000,6630.000000,5073.722656,23920000
2002-09-16,6680.000000,6680.000000,6540.000000,6550.000000,5012.501465,19385000
2002-09-17,6680.000000,6840.000000,6610.000000,6840.000000,5234.427734,33655000
2002-09-18,6640.000000,6700.000000,6600.000000,6660.000000,5096.679688,28480000
2002-09-19,6700.000000,6790.000000,6670.000000,6700.000000,5127.291992,21495000
2002-09-20,6700.000000,6700.000000,6700.000000,6700.000000,5127.291992,0
2002-09-23,6560.000000,6600.000000,6370.000000,6430.000000,4920.668457,44800000
2002-09-24,6260.000000,6380.000000,6220.000000,6380.000000,4882.406250,44650000
2002-09-25,6260.000000,6340.000000,6080.000000,6140.000000,4698.739746,42295000
2002-09-26,6320.000000,6370.000000,6180.000000,6280.000000,4805.878418,42535000
2002-09-27,6160.000000,6320.000000,6140.000000,6190.000000,4737.004395,30845000
2002-09-30,5990.000000,6000.000000,5880.000000,5970.000000,4568.645020,40780000
2002-10-01,5820.000000,5990.000000,5820.000000,5950.000000,4553.339844,34580000
2002-10-02,6140.000000,6160.000000,5960.000000,5990.000000,4583.951172,36470000
2002-10-03,5990.000000,5990.000000,5990.000000,5990.000000,4583.951172,0
2002-10-04,5840.000000,6150.000000,5840.000000,6120.000000,4683.436523,34510000
2002-10-07,6060.000000,6080.000000,5920.000000,5920.000000,4530.382324,22180000
2002-10-08,5890.000000,6000.000000,5890.000000,6000.000000,4591.603027,29610000
2002-10-09,6040.000000,6040.000000,5920.000000,5950.000000,4553.339844,27245000
2002-10-10,5810.000000,5870.000000,5450.000000,5470.000000,4186.012695,72530000
2002-10-11,5670.000000,5670.000000,5310.000000,5470.000000,4186.012695,67420000
2002-10-14,5700.000000,5810.000000,5660.000000,5760.000000,4407.938477,48320000
2002-10-15,5860.000000,6050.000000,5750.000000,6000.000000,4591.603027,45910000
2002-10-16,6100.000000,6140.000000,5950.000000,6100.000000,4668.129883,52820000
2002-10-17,6060.000000,6220.000000,5930.000000,6150.000000,4706.391602,58125000
2002-10-18,6400.000000,6610.000000,6320.000000,6530.000000,4997.194824,90720000
2002-10-21,6500.000000,6630.000000,6420.000000,6480.000000,4958.932129,32510000
2002-10-22,6630.000000,6640.000000,6260.000000,6390.000000,4890.057617,40335000
2002-10-23,6410.000000,6560.000000,6270.000000,6560.000000,5020.152344,46750000
2002-10-24,6650.000000,6760.000000,6640.000000,6680.000000,5111.985840,50295000
2002-10-25,6610.000000,6840.000000,6610.000000,6800.000000,5203.816895,45285000
2002-10-28,6960.000000,7260.000000,6950.000000,7220.000000,5525.230957,57720000
2002-10-29,7190.000000,7260.000000,7060.000000,7060.000000,5402.787598,45245000
2002-10-30,6940.000000,6980.000000,6640.000000,6760.000000,5173.207031,63295000
2002-10-31,6900.000000,6960.000000,6750.000000,6900.000000,5280.343262,41280000
2002-11-01,6860.000000,6920.000000,6770.000000,6820.000000,5219.122559,27225000
2002-11-04,7080.000000,7370.000000,7030.000000,7350.000000,5624.715332,68795000
2002-11-05,7390.000000,7400.000000,7140.000000,7230.000000,5532.884766,46110000
2002-11-06,7360.000000,7370.000000,7230.000000,7310.000000,5594.104980,32750000
2002-11-07,7310.000000,7380.000000,7180.000000,7330.000000,5609.409668,41545000
2002-11-08,7120.000000,7190.000000,7040.000000,7190.000000,5502.272949,36000000
2002-11-11,7120.000000,7120.000000,6900.000000,6980.000000,5341.566406,27855000
2002-11-12,6790.000000,6950.000000,6770.000000,6930.000000,5303.303223,33100000
2002-11-13,6990.000000,7020.000000,6890.000000,6980.000000,5341.566406,38210000
2002-11-14,6900.000000,6980.000000,6780.000000,6800.000000,5203.816895,31635000
2002-11-15,7020.000000,7160.000000,6990.000000,7160.000000,5479.313965,41990000
2002-11-18,7160.000000,7170.000000,6990.000000,7020.000000,5372.176758,28460000
2002-11-19,6920.000000,7050.000000,6920.000000,7050.000000,5395.134277,20825000
2002-11-20,7060.000000,7210.000000,6990.000000,7200.000000,5509.924805,40270000
2002-11-21,7420.000000,7470.000000,7360.000000,7380.000000,5647.671387,55060000
2002-11-22,7560.000000,7600.000000,7460.000000,7460.000000,5708.894531,48550000
2002-11-25,7500.000000,7600.000000,7460.000000,7570.000000,5793.072754,32420000
2002-11-26,7590.000000,7640.000000,7490.000000,7570.000000,5793.072754,39225000
2002-11-27,7440.000000,7600.000000,7440.000000,7600.000000,5816.032227,23900000
2002-11-28,7740.000000,7850.000000,7660.000000,7700.000000,5892.558594,38735000
2002-11-29,7710.000000,7760.000000,7650.000000,7740.000000,5923.167969,28085000
2002-12-02,7740.000000,7740.000000,7740.000000,7740.000000,5923.167969,0
2002-12-03,7760.000000,7900.000000,7700.000000,7860.000000,6015.000488,37660000
2002-12-04,7720.000000,7750.000000,7470.000000,7470.000000,5716.545898,42435000
2002-12-05,7380.000000,7500.000000,7270.000000,7470.000000,5716.545898,46550000
2002-12-06,7400.000000,7480.000000,7330.000000,7440.000000,5693.589355,27790000
2002-12-09,7460.000000,7480.000000,7300.000000,7450.000000,5701.241211,39300000
2002-12-10,7280.000000,7320.000000,7240.000000,7290.000000,5578.798340,31780000
2002-12-11,7340.000000,7350.000000,7210.000000,7320.000000,5601.756836,35140000
2002-12-12,7310.000000,7360.000000,7310.000000,7360.000000,5632.367676,57605000
2002-12-13,7300.000000,7330.000000,7180.000000,7240.000000,5540.537109,31630000
2002-12-16,7060.000000,7120.000000,6960.000000,6970.000000,5333.913086,50650000
2002-12-17,7100.000000,7140.000000,7040.000000,7070.000000,5410.438965,45230000
2002-12-18,6940.000000,7200.000000,6900.000000,7150.000000,5471.661133,31875000
2002-12-19,7150.000000,7150.000000,7150.000000,7150.000000,5471.661133,0
2002-12-20,7120.000000,7200.000000,7010.000000,7160.000000,5479.313965,30960000
2002-12-23,7160.000000,7180.000000,6940.000000,6960.000000,5326.260742,25675000
2002-12-24,6900.000000,6980.000000,6830.000000,6850.000000,5242.081055,24370000
2002-12-25,6850.000000,6850.000000,6850.000000,6850.000000,5242.081055,0
2002-12-26,6850.000000,6880.000000,6740.000000,6790.000000,5196.164551,26020000
2002-12-27,6700.000000,6870.000000,6680.000000,6720.000000,5142.595215,23135000
2002-12-30,6610.000000,6700.000000,6260.000000,6280.000000,4805.878418,49905000
2002-12-31,6280.000000,6280.000000,6280.000000,6280.000000,4805.878418,0
2003-01-01,6280.000000,6280.000000,6280.000000,6280.000000,4805.878418,0
2003-01-02,6380.000000,6460.000000,6300.000000,6430.000000,4920.668457,25580000
2003-01-03,6700.000000,7000.000000,6640.000000,6880.000000,5265.038086,55530000
2003-01-06,6940.000000,7030.000000,6880.000000,6990.000000,5349.217773,24970000
2003-01-07,7180.000000,7180.000000,6840.000000,6850.000000,5242.081055,28895000
2003-01-08,6920.000000,6930.000000,6770.000000,6800.000000,5203.816895,25210000
2003-01-09,6620.000000,6660.000000,6420.000000,6460.000000,4943.628418,75290000
2003-01-10,6600.000000,6650.000000,6340.000000,6480.000000,4958.932129,62640000
2003-01-13,6400.000000,6690.000000,6370.000000,6690.000000,5119.639160,31445000
2003-01-14,6600.000000,6650.000000,6500.000000,6570.000000,5027.805176,26320000
2003-01-15,6600.000000,6670.000000,6440.000000,6480.000000,4958.932129,32735000
2003-01-16,6400.000000,6600.000000,6320.000000,6600.000000,5050.763672,40380000
2003-01-17,6550.000000,6570.000000,6410.000000,6410.000000,4905.361816,24405000
2003-01-20,6240.000000,6420.000000,6240.000000,6400.000000,4897.710449,18610000
2003-01-21,6360.000000,6400.000000,6290.000000,6380.000000,4882.406250,26675000
2003-01-22,6290.000000,6370.000000,6180.000000,6230.000000,4767.615234,32670000
2003-01-23,6230.000000,6370.000000,6150.000000,6320.000000,4836.489746,36700000
2003-01-24,6320.000000,6340.000000,6130.000000,6260.000000,4790.573242,33445000
2003-01-27,6020.000000,6100.000000,5970.000000,5980.000000,4576.299316,46465000
2003-01-28,5980.000000,6140.000000,5980.000000,6140.000000,4698.739746,26430000
2003-01-29,6070.000000,6130.000000,5800.000000,5830.000000,4461.507813,46520000
2003-01-30,5860.000000,5910.000000,5790.000000,5830.000000,4461.507813,35065000
2003-01-31,5830.000000,5830.000000,5830.000000,5830.000000,4461.507813,0
2003-02-03,5780.000000,5890.000000,5720.000000,5860.000000,4484.467285,28670000
2003-02-04,5860.000000,5960.000000,5840.000000,5880.000000,4499.770996,40850000
2003-02-05,5780.000000,5910.000000,5780.000000,5820.000000,4453.855957,21430000
2003-02-06,5810.000000,5840.000000,5630.000000,5660.000000,4331.413574,38460000
2003-02-07,5600.000000,5640.000000,5400.000000,5480.000000,4193.666016,48695000
2003-02-10,5420.000000,5460.000000,5350.000000,5390.000000,4124.791016,39390000
2003-02-11,5400.000000,5510.000000,5190.000000,5430.000000,4155.400879,52050000
2003-02-12,5320.000000,5600.000000,5320.000000,5600.000000,4285.498047,38100000
2003-02-13,5580.000000,5610.000000,5430.000000,5430.000000,4155.400879,38935000
2003-02-14,5400.000000,5460.000000,5320.000000,5460.000000,4178.359375,31730000
2003-02-17,5640.000000,5840.000000,5600.000000,5810.000000,4446.203613,43155000
2003-02-18,5820.000000,5870.000000,5720.000000,5860.000000,4484.467285,25315000
2003-02-19,6000.000000,6160.000000,5940.000000,5940.000000,4545.688965,49545000
2003-02-20,5880.000000,6060.000000,5880.000000,6050.000000,4629.867676,33430000
2003-02-21,6100.000000,6100.000000,5990.000000,6040.000000,4622.212891,21490000
2003-02-24,6060.000000,6280.000000,6060.000000,6190.000000,4737.004395,33000000
2003-02-25,6000.000000,6040.000000,5790.000000,5790.000000,4430.896973,47465000
2003-02-26,5790.000000,5840.000000,5650.000000,5680.000000,4346.718750,32980000
2003-02-27,5600.000000,5710.000000,5520.000000,5670.000000,4339.065918,37950000
2003-02-28,5670.000000,5740.000000,5580.000000,5590.000000,4277.844727,20490000
2003-03-03,5590.000000,5900.000000,5590.000000,5900.000000,4515.076660,25520000
2003-03-04,5750.000000,5780.000000,5650.000000,5700.000000,4362.024902,25405000
2003-03-05,5560.000000,5590.000000,5460.000000,5520.000000,4224.276367,33420000
2003-03-06,5580.000000,5580.000000,5430.000000,5520.000000,4224.276367,19110000
2003-03-07,5460.000000,5700.000000,5400.000000,5620.000000,4300.801270,39685000
2003-03-10,5690.000000,5780.000000,5640.000000,5730.000000,4384.982422,29210000
2003-03-11,5690.000000,5800.000000,5600.000000,5750.000000,4400.287598,51570000
2003-03-12,5750.000000,5830.000000,5730.000000,5800.000000,4438.550293,50580000
2003-03-13,5810.000000,5830.000000,5650.000000,5800.000000,4438.550293,53845000
2003-03-14,5980.000000,6060.000000,5860.000000,5930.000000,4538.034668,38295000
2003-03-17,5930.000000,5940.000000,5640.000000,5760.000000,4407.938477,38500000
2003-03-18,5990.000000,6030.000000,5870.000000,5980.000000,4576.299316,42135000
2003-03-19,5920.000000,6020.000000,5880.000000,5920.000000,4530.382324,29355000
2003-03-20,6000.000000,6230.000000,5960.000000,6230.000000,4767.615234,59500000
2003-03-21,6230.000000,6330.000000,6170.000000,6300.000000,4821.185059,31155000
2003-03-24,6340.000000,6340.000000,6220.000000,6250.000000,4782.921387,41540000
2003-03-25,6140.000000,6140.000000,6060.000000,6120.000000,4683.436523,44210000
2003-03-26,6160.000000,6210.000000,6060.000000,6080.000000,4652.824219,45140000
2003-03-27,5980.000000,6050.000000,5930.000000,5970.000000,4568.645020,24130000
2003-03-28,5980.000000,6140.000000,5930.000000,6140.000000,4698.739746,33220000
2003-03-31,5960.000000,6000.000000,5680.000000,5680.000000,4346.718750,46440000
2003-04-01,5560.000000,5680.000000,5480.000000,5680.000000,4346.718750,49730000
2003-04-02,5700.000000,5740.000000,5550.000000,5580.000000,4270.191895,60345000
2003-04-03,5720.000000,5750.000000,5580.000000,5580.000000,4270.191895,59235000
2003-04-04,5520.000000,5710.000000,5440.000000,5670.000000,4339.065918,53760000
2003-04-07,5760.000000,6010.000000,5710.000000,5980.000000,4576.299316,49785000
2003-04-08,5840.000000,6030.000000,5820.000000,5980.000000,4576.299316,40425000
2003-04-09,5840.000000,5880.000000,5720.000000,5730.000000,4384.982422,42470000
2003-04-10,5730.000000,5820.000000,5670.000000,5760.000000,4407.938477,54070000
2003-04-11,5700.000000,5880.000000,5690.000000,5700.000000,4362.024902,39665000
2003-04-14,5670.000000,5880.000000,5670.000000,5710.000000,4369.677246,35175000
2003-04-15,5860.000000,5930.000000,5810.000000,5920.000000,4530.382324,35260000
2003-04-16,6100.000000,6250.000000,6070.000000,6210.000000,4752.310547,55085000
2003-04-17,6140.000000,6210.000000,6040.000000,6040.000000,4622.212891,34275000
2003-04-18,6210.000000,6300.000000,6060.000000,6300.000000,4821.185059,40785000
2003-04-21,6240.000000,6340.000000,6170.000000,6180.000000,4729.351563,20485000
2003-04-22,6100.000000,6140.000000,5950.000000,5970.000000,4568.645020,35690000
2003-04-23,6050.000000,6110.000000,5980.000000,6000.000000,4591.603027,23690000
2003-04-24,5980.000000,6040.000000,5840.000000,5900.000000,4515.076660,23805000
2003-04-25,5800.000000,5840.000000,5700.000000,5750.000000,4400.287598,35760000
2003-04-28,5690.000000,5840.000000,5660.000000,5700.000000,4362.024902,27240000
2003-04-29,5870.000000,6030.000000,5820.000000,6010.000000,4599.256348,31235000
2003-04-30,6040.000000,6130.000000,5990.000000,6100.000000,4668.129883,32040000
2003-05-01,6100.000000,6100.000000,6100.000000,6100.000000,4668.129883,0
2003-05-02,6100.000000,6200.000000,6010.000000,6140.000000,4698.739746,41120000
2003-05-05,6140.000000,6140.000000,6140.000000,6140.000000,4698.739746,0
2003-05-06,6210.000000,6320.000000,6210.000000,6260.000000,4790.573242,35920000
2003-05-07,6340.000000,6400.000000,6200.000000,6390.000000,4890.057617,49160000
2003-05-08,6390.000000,6390.000000,6390.000000,6390.000000,4890.057617,0
2003-05-09,6320.000000,6370.000000,6260.000000,6340.000000,4851.796387,22870000
2003-05-12,6500.000000,6590.000000,6460.000000,6540.000000,5004.847656,36610000
2003-05-13,6540.000000,6540.000000,6290.000000,6320.000000,4836.489746,29390000
2003-05-14,6260.000000,6300.000000,6170.000000,6190.000000,4737.004395,24465000
2003-05-15,6240.000000,6340.000000,6150.000000,6300.000000,4821.185059,28510000
2003-05-16,6260.000000,6310.000000,6140.000000,6140.000000,4698.739746,31405000
2003-05-19,6050.000000,6090.000000,5980.000000,6020.000000,4606.908203,31090000
2003-05-20,5920.000000,6140.000000,5910.000000,6130.000000,4691.086914,23500000
2003-05-21,6090.000000,6170.000000,6050.000000,6080.000000,4652.824219,20475000
2003-05-22,6030.000000,6170.000000,5970.000000,6000.000000,4591.603027,24650000
2003-05-23,6080.000000,6250.000000,6070.000000,6240.000000,4775.268066,21445000
2003-05-26,6240.000000,6370.000000,6170.000000,6340.000000,4851.796387,21220000
2003-05-27,6300.000000,6360.000000,6230.000000,6280.000000,4805.878418,12840000
2003-05-28,6480.000000,6510.000000,6370.000000,6420.000000,4913.016602,34535000
2003-05-29,6420.000000,6540.000000,6360.000000,6490.000000,4966.584961,34130000
2003-05-30,6490.000000,6510.000000,6400.000000,6480.000000,4958.932129,23195000
2003-06-02,6580.000000,6700.000000,6580.000000,6680.000000,5111.985840,33215000
2003-06-03,6550.000000,6600.000000,6470.000000,6470.000000,4951.279785,26775000
2003-06-04,6520.000000,6580.000000,6430.000000,6580.000000,5035.458984,20430000
2003-06-05,6660.000000,6730.000000,6620.000000,6670.000000,5104.333984,27350000
2003-06-06,6670.000000,6670.000000,6670.000000,6670.000000,5104.333984,0
2003-06-09,6730.000000,6890.000000,6690.000000,6880.000000,5265.038086,38905000
2003-06-10,6800.000000,6940.000000,6780.000000,6880.000000,5265.038086,20680000
2003-06-11,6960.000000,7050.000000,6880.000000,6900.000000,5280.343262,27520000
2003-06-12,7000.000000,7040.000000,6950.000000,7000.000000,5356.871582,45395000
2003-06-13,7080.000000,7120.000000,6970.000000,7010.000000,5364.522461,29815000
2003-06-16,6900.000000,6960.000000,6820.000000,6820.000000,5219.122559,19060000
2003-06-17,7060.000000,7150.000000,6990.000000,7140.000000,5464.008301,42120000
2003-06-18,7030.000000,7180.000000,7030.000000,7080.000000,5418.092773,19355000
2003-06-19,7200.000000,7500.000000,7140.000000,7400.000000,5662.978516,48170000
2003-06-20,7300.000000,7400.000000,7280.000000,7280.000000,5571.147461,23375000
2003-06-23,7280.000000,7300.000000,7120.000000,7140.000000,5464.008301,20565000
2003-06-24,7000.000000,7050.000000,6980.000000,7030.000000,5379.829102,22885000
2003-06-25,7050.000000,7210.000000,7020.000000,7190.000000,5502.272949,17285000
2003-06-26,7050.000000,7350.000000,7050.000000,7290.000000,5578.798340,17265000
2003-06-27,7340.000000,7410.000000,7220.000000,7220.000000,5525.230957,22770000
2003-06-30,7160.000000,7210.000000,7070.000000,7100.000000,5433.396484,15605000
2003-07-01,7100.000000,7250.000000,7040.000000,7240.000000,5540.537109,13000000
2003-07-02,7390.000000,7420.000000,7310.000000,7420.000000,5678.284180,25990000
2003-07-03,7640.000000,7820.000000,7580.000000,7640.000000,5846.641113,58735000
2003-07-04,7630.000000,7710.000000,7580.000000,7680.000000,5877.251953,12565000
2003-07-07,7740.000000,7750.000000,7670.000000,7720.000000,5907.862305,14800000
2003-07-08,7990.000000,8000.000000,7910.000000,7970.000000,6099.179688,62230000
2003-07-09,7980.000000,7990.000000,7890.000000,7930.000000,6068.572266,18865000
2003-07-10,7880.000000,7960.000000,7840.000000,7840.000000,5999.694824,25675000
2003-07-11,7760.000000,7880.000000,7700.000000,7880.000000,6030.308594,22460000
2003-07-14,7900.000000,8210.000000,7890.000000,8190.000000,6267.540039,46710000
2003-07-15,8220.000000,8230.000000,8080.000000,8160.000000,6244.580566,35205000
2003-07-16,8300.000000,8410.000000,8180.000000,8360.000000,6397.633301,41615000
2003-07-17,8360.000000,8360.000000,8360.000000,8360.000000,6397.633301,0
2003-07-18,7950.000000,8160.000000,7950.000000,8080.000000,6183.359863,45980000
2003-07-21,8040.000000,8210.000000,8040.000000,8140.000000,6229.275391,23485000
2003-07-22,8100.000000,8240.000000,8090.000000,8240.000000,6305.802246,21290000
2003-07-23,8300.000000,8340.000000,8040.000000,8070.000000,6175.707031,24025000
2003-07-24,8010.000000,8180.000000,7980.000000,8130.000000,6221.623535,25795000
2003-07-25,8080.000000,8160.000000,7980.000000,8160.000000,6244.580566,15045000
2003-07-28,8300.000000,8390.000000,8250.000000,8360.000000,6397.633301,20205000
2003-07-29,8400.000000,8480.000000,8360.000000,8470.000000,6481.812988,21905000
2003-07-30,8400.000000,8470.000000,8400.000000,8430.000000,6451.203613,16200000
2003-07-31,8400.000000,8490.000000,8270.000000,8320.000000,6367.024902,20615000
2003-08-01,8360.000000,8540.000000,8360.000000,8520.000000,6520.079590,25115000
2003-08-04,8400.000000,8520.000000,8400.000000,8430.000000,6451.203613,10235000
2003-08-05,8450.000000,8590.000000,8450.000000,8560.000000,6550.687988,15605000
2003-08-06,8400.000000,8420.000000,8220.000000,8260.000000,6321.107910,24635000
2003-08-07,8240.000000,8250.000000,8090.000000,8200.000000,6275.190918,15665000
2003-08-08,8200.000000,8240.000000,8090.000000,8120.000000,6213.971191,11095000
2003-08-11,7940.000000,8160.000000,7930.000000,8160.000000,6244.580566,17040000
2003-08-12,8200.000000,8200.000000,7950.000000,8000.000000,6122.139160,19490000
2003-08-13,8120.000000,8260.000000,8080.000000,8250.000000,6313.455078,13830000
2003-08-14,8370.000000,8500.000000,8270.000000,8500.000000,6504.771973,23680000
2003-08-15,8500.000000,8500.000000,8500.000000,8500.000000,6504.771973,0
2003-08-18,8550.000000,8580.000000,8350.000000,8380.000000,6412.940430,19925000
2003-08-19,8650.000000,8700.000000,8600.000000,8600.000000,6581.297852,23975000
2003-08-20,8620.000000,8790.000000,8560.000000,8700.000000,6657.827148,24660000
2003-08-21,8680.000000,8840.000000,8680.000000,8830.000000,6757.310547,23415000
2003-08-22,8860.000000,8980.000000,8830.000000,8920.000000,6826.182617,25245000
2003-08-25,8880.000000,8950.000000,8820.000000,8860.000000,6780.267090,16225000
2003-08-26,8780.000000,8940.000000,8730.000000,8910.000000,6818.532715,21695000
2003-08-27,8940.000000,8950.000000,8840.000000,8860.000000,6780.267090,20545000
2003-08-28,9000.000000,9000.000000,8730.000000,8760.000000,6703.743164,28335000
2003-08-29,8820.000000,8840.000000,8580.000000,8700.000000,6657.827148,26590000
2003-09-01,8740.000000,8810.000000,8650.000000,8740.000000,6688.434082,16540000
2003-09-02,8800.000000,8820.000000,8590.000000,8610.000000,6588.952148,16285000
2003-09-03,8640.000000,8710.000000,8580.000000,8650.000000,6619.562012,21495000
2003-09-04,8640.000000,8770.000000,8620.000000,8720.000000,6673.131348,14320000
2003-09-05,8840.000000,8930.000000,8800.000000,8860.000000,6780.267090,17780000
2003-09-08,8870.000000,9030.000000,8820.000000,9030.000000,6910.363281,18265000
2003-09-09,9160.000000,9400.000000,9140.000000,9240.000000,7071.069824,44905000
2003-09-10,9240.000000,9240.000000,9240.000000,9240.000000,7071.069824,0
2003-09-11,9240.000000,9240.000000,9240.000000,9240.000000,7071.069824,0
2003-09-12,9240.000000,9240.000000,9240.000000,9240.000000,7071.069824,0
2003-09-15,9100.000000,9140.000000,8740.000000,8750.000000,6696.087891,34760000
2003-09-16,8700.000000,8900.000000,8680.000000,8890.000000,6803.225098,22945000
2003-09-17,9000.000000,9070.000000,8930.000000,8990.000000,6879.753906,28225000
2003-09-18,9020.000000,9030.000000,8810.000000,8880.000000,6795.572754,23055000
2003-09-19,8990.000000,9000.000000,8530.000000,8600.000000,6581.297852,34340000
2003-09-22,8450.000000,8480.000000,7990.000000,8060.000000,6168.055176,42940000
2003-09-23,8000.000000,8050.000000,7780.000000,7950.000000,6083.874023,58805000
2003-09-24,8080.000000,8150.000000,7980.000000,8100.000000,6198.663574,48340000
2003-09-25,7820.000000,8030.000000,7780.000000,8020.000000,6137.444336,44665000
2003-09-26,7920.000000,8010.000000,7760.000000,7760.000000,5938.472656,37200000
2003-09-29,7750.000000,7810.000000,7560.000000,7730.000000,5915.516113,37810000
2003-09-30,7820.000000,8000.000000,7820.000000,7840.000000,5999.694824,42090000
2003-10-01,7760.000000,8030.000000,7740.000000,8000.000000,6122.139160,39630000
2003-10-02,8230.000000,8230.000000,8100.000000,8170.000000,6252.235352,41260000
2003-10-03,8170.000000,8170.000000,8170.000000,8170.000000,6252.235352,0
2003-10-06,8350.000000,8510.000000,8330.000000,8420.000000,6443.551758,44425000
2003-10-07,8540.000000,8570.000000,8430.000000,8520.000000,6520.079590,25115000
2003-10-08,8600.000000,8600.000000,8420.000000,8480.000000,6489.467285,32550000
2003-10-09,8480.000000,8620.000000,8450.000000,8570.000000,6558.340332,40505000
2003-10-10,8620.000000,8960.000000,8560.000000,8900.000000,6810.879395,41435000
2003-10-13,8780.000000,8950.000000,8720.000000,8900.000000,6810.879395,27460000
2003-10-14,8990.000000,9120.000000,8980.000000,9060.000000,6933.321777,34375000
2003-10-15,9120.000000,9150.000000,8940.000000,9020.000000,6902.712402,26060000
2003-10-16,9000.000000,9190.000000,8920.000000,9190.000000,7032.807617,37050000
2003-10-17,9180.000000,9320.000000,8990.000000,9040.000000,6918.018555,36790000
2003-10-20,8970.000000,9200.000000,8970.000000,9160.000000,7009.848633,28190000
2003-10-21,9240.000000,9370.000000,9140.000000,9240.000000,7071.069824,34390000
2003-10-22,9300.000000,9420.000000,9150.000000,9400.000000,7193.513184,29480000
2003-10-23,9180.000000,9240.000000,8900.000000,8950.000000,6849.143066,35460000
2003-10-24,8950.000000,8990.000000,8690.000000,8740.000000,6688.434082,30240000
2003-10-27,8750.000000,8960.000000,8710.000000,8960.000000,6856.794922,23240000
2003-10-28,8970.000000,9290.000000,8900.000000,9240.000000,7071.069824,32095000
2003-10-29,9420.000000,9480.000000,9330.000000,9340.000000,7147.596191,34570000
2003-10-30,9400.000000,9440.000000,9320.000000,9420.000000,7208.819824,20885000
2003-10-31,9500.000000,9510.000000,9270.000000,9400.000000,7193.513184,24580000
2003-11-03,9400.000000,9500.000000,9330.000000,9490.000000,7262.386719,18040000
2003-11-04,9600.000000,9690.000000,9480.000000,9580.000000,7331.260254,40790000
2003-11-05,9480.000000,9610.000000,9440.000000,9600.000000,7346.566895,29740000
2003-11-06,9600.000000,9610.000000,9280.000000,9300.000000,7116.983887,32325000
2003-11-07,9400.000000,9540.000000,9360.000000,9540.000000,7300.649902,18955000
2003-11-10,9420.000000,9490.000000,9190.000000,9320.000000,7132.290039,26360000
2003-11-11,9120.000000,9230.000000,9060.000000,9220.000000,7055.763672,25245000
2003-11-12,9200.000000,9400.000000,9150.000000,9400.000000,7193.513184,15265000
2003-11-13,9560.000000,9570.000000,9410.000000,9540.000000,7300.649902,26885000
2003-11-14,9480.000000,9570.000000,9380.000000,9380.000000,7178.206055,19070000
2003-11-17,9300.000000,9310.000000,9080.000000,9220.000000,7055.763672,25245000
2003-11-18,9160.000000,9350.000000,9160.000000,9330.000000,7139.943848,14070000
2003-11-19,9120.000000,9210.000000,9050.000000,9130.000000,6986.890137,37555000
2003-11-20,9060.000000,9130.000000,8950.000000,8980.000000,6872.099609,32565000
2003-11-21,8950.000000,9170.000000,8920.000000,9120.000000,6979.238281,32800000
2003-11-24,9090.000000,9130.000000,8840.000000,8870.000000,6787.922363,21840000
2003-11-25,9020.000000,9070.000000,8920.000000,9030.000000,6910.363281,23760000
2003-11-26,9050.000000,9130.000000,8980.000000,9100.000000,6963.930664,18815000
2003-11-27,9100.000000,9140.000000,9010.000000,9110.000000,6971.584473,13295000
2003-11-28,9130.000000,9340.000000,9130.000000,9300.000000,7116.983887,18225000
2003-12-01,9300.000000,9400.000000,9210.000000,9320.000000,7132.290039,17665000
2003-12-02,9390.000000,9410.000000,9330.000000,9370.000000,7170.554199,19415000
2003-12-03,9400.000000,9510.000000,9330.000000,9420.000000,7208.819824,17055000
2003-12-04,9360.000000,9400.000000,9220.000000,9220.000000,7055.763672,21545000
2003-12-05,9210.000000,9210.000000,8990.000000,9030.000000,6910.363281,28375000
2003-12-08,9030.000000,9060.000000,8820.000000,9000.000000,6887.405762,28845000
2003-12-09,8980.000000,9080.000000,8880.000000,8900.000000,6810.879395,19600000
